ts	imei	mwra	c.android.youtube	c.dogalize	c.android.gm	c.katana	c.android.chrome	c.raider	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.updateassist
2018-05-05 13:02:00	3590433799317661305	1.00000	13.76707	12.67951	10.80683	12.28832	11.07885	9.02436	7.19910	39.14041	81.90950	0.27789
2018-05-05 13:03:00	8630330696303482402	0.00000	14.68791	9.04337	8.14420	8.03588	6.12997	34.48167	28.13023	40.09582	4.66081	13.01163
2018-05-05 13:04:00	8630330696303481669	0.00000	12.63762	6.74666	9.29824	9.64648	9.71647	64.19366	42.03257	60.50500	98.41191	15.59058
2018-05-05 13:05:00	863033069630348859	1.00000	13.86911	14.35320	8.22511	10.62084	12.71459	29.35721	25.07690	15.47750	0.81700	28.98978
2018-05-05 13:06:00	8630330696303481644	1.00000	10.33550	12.55569	15.10038	11.65652	9.97586	98.74283	67.98826	37.54411	68.69214	15.20375
2018-05-05 13:07:00	3590433799317661701	1.00000	9.04011	8.92490	11.26892	9.67695	7.76041	16.47080	78.37082	55.93627	49.09901	45.55564
2018-05-05 13:08:00	8630330696303481222	0.00000	9.82010	6.94196	7.85002	10.84358	7.34472	71.51384	25.34353	3.38415	2.33572	80.43111
2018-05-05 13:09:00	3590433799317661420	1.00000	13.18386	14.23561	7.56973	8.65595	11.81001	66.03191	13.96841	88.93489	3.12959	19.26167
2018-05-05 13:10:00	359043379931766890	1.00000	14.44917	12.78562	10.31892	10.50135	8.75584	25.95669	23.16750	91.77418	75.86561	79.85840
2018-05-05 13:11:00	8630330696303481370	0.00000	14.21252	7.14734	11.74492	10.47600	10.66501	92.82931	34.64916	22.67488	3.24999	93.63062
2018-05-05 13:12:00	8630330696303481297	1.00000	9.39644	10.50282	10.66471	14.22093	10.31150	52.62989	34.82692	24.00881	2.66236	58.93721
2018-05-05 13:13:00	863033069630348172	1.00000	8.12668	12.25276	11.41731	12.42213	9.63187	78.42087	25.59757	92.79833	28.76652	62.93373
2018-05-05 13:14:00	3590433799317662196	0.00000	10.07706	9.04781	7.22092	17.92657	7.64138	95.52723	30.93794	95.43567	39.51405	92.82643
2018-05-05 13:15:00	3590433799317661347	1.00000	8.67070	13.20051	14.27991	12.19499	7.55932	0.82660	93.94564	96.93450	29.05468	9.85271
2018-05-05 13:16:00	8630330696303481909	1.00000	11.28176	11.69546	9.90969	12.78138	12.90513	2.89396	94.01965	59.61272	61.23945	72.62016
2018-05-05 13:17:00	8630330696303481289	0.00000	7.29863	6.24414	7.36431	8.15084	10.47110	75.97763	96.45504	49.65946	49.90781	70.04101
2018-05-05 13:18:00	8630330696303481834	1.00000	16.42594	11.72382	6.61121	10.80858	13.38107	76.79007	36.75655	70.46644	79.92043	68.82955
2018-05-05 13:19:00	3590433799317661057	1.00000	9.37609	11.58979	9.08831	13.33744	15.74615	16.77749	63.66736	49.69071	76.97227	74.73498
2018-05-05 13:20:00	359043379931766452	1.00000	10.29304	9.22442	12.57838	15.94223	13.80711	46.08542	20.16662	81.65519	53.34686	55.58922
2018-05-05 13:21:00	863033069630348867	1.00000	10.32940	11.81840	11.76508	14.03563	11.17189	73.51910	88.60468	41.89417	81.28739	84.49208
2018-05-05 13:22:00	3590433799317661222	0.00000	11.38203	14.01032	10.20282	11.38768	4.89423	87.01096	76.69467	38.83568	16.99497	86.64946
2018-05-05 13:23:00	8630330696303481792	1.00000	9.54575	12.48800	12.51268	13.38322	8.33393	46.93563	71.90156	0.28643	61.22526	79.37072
2018-05-05 13:24:00	3590433799317662485	1.00000	8.02574	13.28515	14.06583	11.35796	8.50758	51.06792	66.50497	18.35129	57.31659	35.77070
2018-05-05 13:25:00	8630330696303481933	1.00000	14.81755	13.02447	5.48742	10.98115	13.21130	83.77979	85.70892	60.69918	87.33261	91.21750
2018-05-05 13:26:00	3590433799317661966	0.00000	15.44029	10.54446	10.39108	8.20803	9.78324	33.43496	78.93466	67.32403	41.23280	19.60154
2018-05-05 13:27:00	3590433799317661917	1.00000	14.72744	15.26734	5.37303	10.32982	11.65468	24.79973	89.54249	36.03633	48.15589	66.01888
2018-05-05 13:28:00	863033069630348214	1.00000	9.98832	13.17027	8.07287	13.43126	10.04616	7.23670	30.40268	81.70859	40.14049	76.92270
2018-05-05 13:29:00	863033069630348388	1.00000	11.98853	12.84987	11.39758	12.37470	12.83181	88.55339	42.88270	39.10030	12.80802	67.95885
2018-05-05 13:30:00	8630330696303482139	1.00000	6.63000	11.93074	12.96296	11.61722	8.65494	96.49008	3.07009	66.09494	13.10650	70.16614
2018-05-05 13:31:00	359043379931766338	1.00000	12.19942	12.71022	8.85321	9.18173	14.49240	27.25579	6.16089	65.05484	88.33904	0.56510
2018-05-05 13:32:00	3590433799317661370	1.00000	11.48192	9.81356	9.35949	14.03664	12.62879	24.41077	12.64054	70.47730	54.37128	36.87461
2018-05-05 13:33:00	8630330696303481024	1.00000	8.87883	11.39783	12.32343	10.09038	7.62005	73.79023	72.61548	73.45958	47.18506	58.94187
2018-05-05 13:34:00	359043379931766197	1.00000	6.54004	14.48549	13.93631	11.45828	5.98786	69.35021	23.12282	86.93686	78.37955	13.14151
2018-05-05 13:35:00	359043379931766445	0.00000	10.49359	4.76016	9.37885	8.52175	9.64814	45.79975	22.15015	79.74181	43.06666	53.57729
2018-05-05 13:36:00	359043379931766874	1.00000	12.64227	16.93122	4.61486	10.96980	12.94249	79.93665	56.81192	59.25264	90.65587	31.79001
2018-05-05 13:37:00	8630330696303481941	0.00000	7.84453	3.72027	8.29800	6.82960	12.20962	39.11002	87.00896	41.30983	97.01440	85.40610
2018-05-05 13:38:00	3590433799317661479	1.00000	9.06314	9.38199	9.73969	13.78884	9.17549	1.06151	82.44743	64.76764	32.56016	84.38211
2018-05-05 13:39:00	359043379931766221	1.00000	12.54947	13.25257	7.82612	12.18909	11.98700	95.16311	31.47701	70.49120	62.87171	89.39659
2018-05-05 13:40:00	8630330696303481347	1.00000	8.16115	12.55944	11.35495	11.12610	6.08035	73.60210	53.89800	75.22909	95.71748	21.60804
2018-05-05 13:41:00	3590433799317661131	1.00000	7.19902	13.61123	12.55591	11.13517	6.96015	44.61863	86.38210	66.03523	13.41046	36.72748
2018-05-05 13:42:00	863033069630348818	1.00000	11.99845	6.80465	9.40137	14.78530	14.39785	91.08946	53.41587	71.05028	20.60074	12.99076
2018-05-05 13:43:00	3590433799317661305	1.00000	7.68714	9.25632	9.85850	12.29734	7.86853	2.48162	27.44094	58.60436	2.27208	42.99340
2018-05-05 13:44:00	3590433799317662444	0.00000	8.54292	5.00187	6.71511	9.55957	9.06506	25.77736	56.82028	35.64385	17.03294	22.67400
2018-05-05 13:45:00	3590433799317661602	1.00000	8.51595	8.87497	12.58291	10.28720	6.67526	21.51305	26.59055	28.01900	5.27820	32.53840
2018-05-05 13:46:00	863033069630348750	1.00000	10.55853	7.98785	11.29953	14.83616	14.72929	71.32512	86.00620	94.90363	74.29482	17.15125
2018-05-05 13:47:00	863033069630348131	1.00000	13.29600	11.99483	9.38029	16.16211	10.15158	65.91035	93.10467	5.64605	15.83267	12.56776
2018-05-05 13:48:00	359043379931766023	0.00000	12.45856	10.27272	9.17469	12.32787	12.75578	32.96099	80.62542	38.40685	33.58154	49.81777
2018-05-05 13:49:00	8630330696303481370	0.00000	10.78481	8.33083	13.08751	10.88833	7.87352	32.13965	31.61142	37.18132	35.98640	49.19086
2018-05-05 13:50:00	359043379931766163	0.00000	11.66177	8.88862	6.90378	7.36227	6.72251	47.80930	5.71217	97.24384	46.26157	40.34595
2018-05-05 13:51:00	3590433799317661388	1.00000	9.67872	10.43067	11.79847	11.91698	8.41210	32.79466	97.35055	29.49375	7.90753	98.80936
2018-05-05 13:52:00	359043379931766684	1.00000	7.81303	18.56044	12.81714	14.11545	6.67612	44.41370	21.38509	8.87068	84.64210	92.76484
2018-05-05 13:53:00	8630330696303481578	1.00000	13.77201	8.44012	7.69773	12.57584	14.96652	43.31984	52.92773	38.96533	87.92227	27.45784
2018-05-05 13:54:00	8630330696303481016	1.00000	14.20369	10.73204	7.05091	13.02553	12.61680	76.46328	48.67752	87.86012	36.49633	78.94896
2018-05-05 13:55:00	3590433799317662097	0.00000	12.03992	12.29688	10.79178	8.64378	3.90692	35.25570	30.52666	14.36786	78.79048	12.70109
2018-05-05 13:56:00	3590433799317661859	0.00000	11.47930	12.22546	7.35782	14.66270	6.12952	91.89584	60.70449	86.31094	64.34530	44.60231
2018-05-05 13:57:00	3590433799317661719	1.00000	11.51685	9.53167	9.19292	14.55308	13.00410	57.31368	84.33680	52.21106	92.42497	16.08857
2018-05-05 13:58:00	359043379931766049	1.00000	9.14804	13.17502	11.43116	14.02954	11.80724	32.55537	23.50442	53.41219	41.27055	76.32981
2018-05-05 13:59:00	8630330696303481784	0.00000	5.37176	5.81784	8.45952	10.85808	10.83179	30.78632	36.10487	17.41245	51.05372	82.57528
2018-05-05 14:00:00	359043379931766270	1.00000	9.60394	12.20795	12.84996	12.57722	10.22846	23.10126	47.83096	29.17871	80.89780	31.48475
2018-05-05 14:01:00	8630330696303482287	0.00000	11.05856	9.00897	10.32693	9.31359	8.33345	16.26947	99.47678	96.15264	66.96030	90.17082
2018-05-05 14:02:00	3590433799317661370	0.00000	9.70685	7.85958	7.32316	7.68861	11.14722	37.73403	82.86705	25.33325	73.60533	37.49287
2018-05-05 14:03:00	8630330696303481503	1.00000	9.90590	12.99402	11.29422	12.80658	8.25296	51.20622	72.64144	61.74510	26.50703	10.78940
2018-05-05 14:04:00	3590433799317662170	0.00000	11.21325	6.75663	6.97983	5.42496	8.28919	0.92129	66.83564	16.59371	40.73961	29.27992
2018-05-05 14:05:00	8630330696303481420	0.00000	13.72854	7.30352	9.95164	12.08278	9.55613	49.11337	93.54483	85.82111	91.97870	13.72031
2018-05-05 14:06:00	3590433799317661081	1.00000	11.88007	9.98117	12.20149	12.51667	13.65030	43.42711	32.03621	28.03048	0.14894	3.47169
2018-05-05 14:07:00	3590433799317662238	0.00000	9.94540	8.50092	6.72163	11.41037	9.46468	63.47867	51.33034	35.81739	9.04463	15.04026
2018-05-05 14:08:00	359043379931766874	1.00000	9.42392	10.14225	14.39585	10.60980	10.16677	88.66946	92.58156	40.58647	28.48616	37.73713
2018-05-05 14:09:00	8630330696303481149	0.00000	11.41355	11.89802	7.79257	14.96790	3.72665	51.87718	23.02240	76.68704	49.02408	62.46979
2018-05-05 14:10:00	3590433799317661792	1.00000	7.84748	11.62446	11.43438	13.78206	8.59716	2.39147	95.45154	91.95954	66.70272	95.54164
2018-05-05 14:11:00	8630330696303481875	1.00000	7.60046	15.99633	12.58109	15.22325	8.40811	66.11388	55.17854	23.27919	4.46204	29.82817
2018-05-05 14:12:00	359043379931766247	0.00000	11.43117	12.78005	9.05494	8.06159	6.19402	21.50454	2.66602	75.26540	30.68886	7.36945
2018-05-05 14:13:00	359043379931766262	0.00000	12.35887	15.28143	8.40011	10.06120	13.73117	10.47717	46.62992	77.11906	48.71481	49.06026
2018-05-05 14:14:00	359043379931766288	1.00000	8.41090	12.90636	12.32809	13.25294	9.70874	38.71342	7.13573	74.70780	40.85190	62.18161
2018-05-05 14:15:00	8630330696303481115	0.00000	6.13015	7.90372	7.77090	14.50419	8.45201	34.26148	33.07385	37.33280	72.22512	42.47611
2018-05-05 14:16:00	3590433799317661255	0.00000	7.10997	8.76199	8.06640	11.07157	9.38720	31.49819	21.47722	72.60552	45.45125	35.92636
2018-05-05 14:17:00	8630330696303481123	0.00000	8.00130	8.69750	10.36227	12.70043	7.23402	81.52296	99.20679	59.17700	27.95218	69.45859
2018-05-05 14:18:00	359043379931766155	0.00000	10.20416	10.13979	13.73903	12.89346	12.26722	0.16655	9.35832	25.32372	89.05279	64.43061
2018-05-05 14:19:00	8630330696303481875	0.00000	13.37122	7.69941	7.62737	9.64615	9.77548	78.63269	16.27124	60.21564	66.18133	98.61287
2018-05-05 14:20:00	8630330696303482170	1.00000	10.07384	8.76901	7.71030	9.04867	12.47457	3.18010	39.06331	86.18469	43.07063	97.56773
2018-05-05 14:21:00	359043379931766015	0.00000	9.73114	4.09342	11.32769	12.68895	5.39529	76.52448	68.64179	41.75115	64.78408	54.63461
2018-05-05 14:22:00	3590433799317661511	1.00000	5.45092	13.72680	12.57386	13.10346	8.73917	50.17481	94.68434	45.80036	64.86127	47.22522
2018-05-05 14:23:00	8630330696303482212	1.00000	11.67415	14.17049	9.54338	11.77752	12.44341	91.76723	94.81785	29.94084	13.15480	87.37077
2018-05-05 14:24:00	3590433799317661511	0.00000	8.92969	5.57433	10.14527	7.69228	10.75866	75.07634	3.09072	48.20271	7.93425	18.92431
2018-05-05 14:25:00	3590433799317662485	1.00000	11.82316	13.04254	10.58249	11.08589	14.37401	18.06624	26.02377	46.51342	70.96244	26.79344
2018-05-05 14:26:00	863033069630348677	0.00000	9.54370	12.42595	8.95250	14.25884	12.23299	94.46857	3.90143	16.77941	75.04491	59.94909
2018-05-05 14:27:00	359043379931766627	1.00000	9.17258	10.81622	10.72384	10.07245	7.53888	34.84799	90.55101	52.10629	84.87233	44.34814
2018-05-05 14:28:00	359043379931766551	0.00000	11.36582	7.86054	10.02516	15.06315	11.44399	79.93911	36.85266	87.41107	9.72793	40.19352
2018-05-05 14:29:00	8630330696303481404	1.00000	11.21597	12.69577	9.75335	11.90454	14.14409	73.39953	57.81319	3.22732	71.29112	34.53857
2018-05-05 14:30:00	3590433799317661347	1.00000	15.57270	18.69497	6.95017	10.79013	10.71112	19.39884	23.85098	88.57076	89.58724	44.96245
2018-05-05 14:31:00	3590433799317662485	1.00000	9.16299	13.69699	13.18157	12.32990	7.54621	14.93179	36.36996	72.26014	2.87046	52.13274
2018-05-05 14:32:00	8630330696303482220	0.00000	12.43131	6.80412	7.51929	5.53867	12.04532	69.76478	1.34371	55.05925	70.88287	43.68612
2018-05-05 14:33:00	863033069630348503	1.00000	11.65387	5.57283	9.05858	10.26386	12.51645	45.86952	42.25491	87.65909	67.37248	15.09105
2018-05-05 14:34:00	863033069630348271	0.00000	11.30782	10.04590	6.04951	9.52388	9.32359	90.03801	18.53023	4.94193	95.54112	75.94391
2018-05-05 14:35:00	359043379931766684	0.00000	13.55283	10.17221	9.66909	8.97627	8.09569	90.12215	21.44168	33.20485	1.07050	63.46974
2018-05-05 14:36:00	8630330696303482402	0.00000	9.66682	12.29786	6.54281	9.37951	7.00277	84.88408	80.09495	29.73654	6.81438	69.71659
2018-05-05 14:37:00	359043379931766502	1.00000	13.23607	11.71112	9.25781	11.98873	10.18705	54.70620	70.50367	28.81159	16.75874	94.47044
2018-05-05 14:38:00	3590433799317662105	1.00000	9.83391	13.53648	7.82947	11.05145	14.01986	82.64310	94.63982	23.29311	71.63625	11.29312
2018-05-05 14:39:00	863033069630348867	1.00000	9.06723	10.34818	12.07202	12.33464	8.62798	31.01149	50.97089	50.11280	43.13560	35.11877
2018-05-05 14:40:00	3590433799317662329	0.00000	9.14130	9.98803	7.67468	14.47255	8.73276	94.24522	92.46214	4.43394	56.58648	31.59795
2018-05-05 14:41:00	3590433799317661644	0.00000	12.27530	10.27432	6.98770	8.74835	6.00363	60.53226	40.39951	39.38616	1.64323	57.19418
2018-05-05 14:42:00	359043379931766056	1.00000	10.13340	11.14738	11.48790	15.23295	7.17948	9.03866	18.99791	38.55579	15.87201	37.21307
2018-05-05 14:43:00	359043379931766726	0.00000	17.45529	11.45583	11.40560	8.70206	10.30089	99.14446	68.75680	33.28429	66.46457	65.17837
2018-05-05 14:44:00	863033069630348198	1.00000	11.80890	11.90611	9.68489	10.77164	12.95828	86.79278	56.32158	42.15009	89.11041	10.35784
2018-05-05 14:45:00	863033069630348750	0.00000	6.51077	8.88825	6.33100	12.87669	12.59476	26.08762	0.94742	87.54808	59.73561	53.37298
2018-05-05 14:46:00	3590433799317662246	1.00000	8.44009	6.77631	16.10976	17.43245	13.39967	23.21430	89.79202	80.10751	17.50317	56.86674
2018-05-05 14:47:00	3590433799317661313	1.00000	13.70367	10.75066	9.86295	9.43835	11.69000	56.97799	81.71639	38.87781	55.08832	15.01604
2018-05-05 14:48:00	3590433799317662097	1.00000	7.55394	9.47862	11.61459	14.31181	15.15145	39.01792	25.21542	29.50810	59.53806	35.84685
2018-05-05 14:49:00	8630330696303481040	1.00000	12.02711	15.01259	8.83245	14.23104	12.70475	62.70449	83.25747	54.86409	77.35085	60.97330
2018-05-05 14:50:00	8630330696303481305	1.00000	10.31783	9.27219	10.58113	13.89539	10.44010	94.48437	83.42541	50.95790	38.08151	69.01817
2018-05-05 14:51:00	3590433799317661909	1.00000	8.60696	10.77937	10.70243	12.20094	6.66116	16.38711	63.61596	28.28500	51.89787	8.64346
2018-05-05 14:52:00	359043379931766197	0.00000	13.96933	14.97986	7.87597	6.07789	5.03661	85.58156	0.76361	14.07932	95.42149	32.34461
2018-05-05 14:53:00	3590433799317661636	1.00000	13.37244	10.58611	9.02530	11.60972	12.68252	71.15930	10.14251	40.00322	90.98244	21.12272
2018-05-05 14:54:00	359043379931766387	1.00000	12.29939	11.29452	10.53989	11.45058	10.61880	44.61233	13.99732	34.10895	74.10748	20.41525
2018-05-05 14:55:00	3590433799317662022	1.00000	8.92618	9.82612	14.30549	10.82267	8.19942	16.62204	73.20568	61.20583	3.12375	29.11960
2018-05-05 14:56:00	3590433799317662113	1.00000	13.46837	12.29787	5.89184	16.04788	11.80144	52.48050	77.16373	99.07309	98.41219	70.17880
2018-05-05 14:57:00	8630330696303481503	1.00000	11.55104	10.53797	10.55327	12.24839	11.50658	39.69909	70.43870	89.44367	24.83930	34.67225
2018-05-05 14:58:00	3590433799317662196	0.00000	8.38779	7.25226	7.81923	12.45956	9.59772	23.20871	64.22746	24.20710	73.08351	96.00002
2018-05-05 14:59:00	8630330696303482048	0.00000	9.97535	9.51198	6.34231	14.29973	10.05001	6.85509	71.79954	13.74012	79.94338	5.71138
2018-05-05 15:00:00	863033069630348735	1.00000	12.09677	11.77574	10.49496	14.03753	12.14654	9.68948	86.91702	22.82744	81.74739	51.01900
2018-05-05 15:01:00	3590433799317661222	0.00000	14.96984	6.70295	11.06624	13.00477	7.85218	98.22372	38.23551	13.26424	54.45030	22.51153
2018-05-05 15:02:00	3590433799317662295	0.00000	10.18909	14.82263	12.31803	17.65712	7.14522	19.00851	50.95956	57.86549	5.65784	29.77036
2018-05-05 15:03:00	8630330696303482329	1.00000	11.61293	7.42304	10.35264	12.34870	9.34774	19.95425	44.77186	36.12903	30.00744	62.07217
2018-05-05 15:04:00	3590433799317661347	1.00000	14.17680	14.32420	9.56965	11.04309	10.23100	15.74203	52.18776	35.93568	98.86709	78.64537
2018-05-05 15:05:00	359043379931766783	1.00000	5.68214	12.51659	14.65765	11.26922	7.39867	63.26349	30.51030	79.38318	15.83357	23.82179
2018-05-05 15:06:00	3590433799317662071	1.00000	10.82933	12.64325	8.13085	13.48604	15.25780	19.84804	25.28146	19.66096	98.77195	25.89724
2018-05-05 15:07:00	8630330696303481461	1.00000	14.06682	13.11132	6.34969	10.39192	12.48678	44.02329	74.74017	94.68575	85.98073	98.75482
2018-05-05 15:08:00	3590433799317662477	0.00000	12.95919	6.05202	7.09072	8.29652	13.98813	31.34223	28.49965	1.35671	78.91474	71.62763
2018-05-05 15:09:00	3590433799317661891	1.00000	12.33908	13.80958	8.23845	12.63512	11.90533	32.28652	83.84994	1.04919	98.65066	0.75549
2018-05-05 15:10:00	863033069630348990	1.00000	10.74580	10.05105	12.73511	12.40256	15.72566	2.93706	27.77375	53.74002	31.78407	83.07610
2018-05-05 15:11:00	359043379931766171	0.00000	10.97149	8.23233	9.92366	9.16899	7.34109	36.98067	60.56658	8.68726	64.41985	52.44636
2018-05-05 15:12:00	8630330696303481065	1.00000	9.60949	13.86901	12.36756	13.90472	10.92638	37.26995	31.79432	67.07325	28.71270	14.24059
2018-05-05 15:13:00	8630330696303482170	1.00000	15.19517	12.42164	4.15176	9.21145	13.19446	33.49137	92.87201	44.75415	77.03829	57.79083
2018-05-05 15:14:00	3590433799317661669	0.00000	13.21253	12.71164	8.68048	11.22059	10.65886	95.57232	13.45967	20.02609	69.80310	13.52621
2018-05-05 15:15:00	3590433799317661040	0.00000	12.54160	8.62608	8.33289	13.70276	9.25658	57.03792	95.72747	2.30318	30.19918	40.60710
2018-05-05 15:16:00	863033069630348412	1.00000	9.05665	13.94936	13.96163	13.80290	10.82114	14.11277	5.60592	63.74406	31.04102	35.76142
2018-05-05 15:17:00	359043379931766528	0.00000	10.65071	10.67503	8.05042	9.95241	7.22588	3.23516	50.70625	97.74213	1.35274	37.94079
2018-05-05 15:18:00	3590433799317661842	1.00000	11.45550	11.55890	9.33155	13.52524	14.56033	62.66002	7.84892	91.97663	77.42206	57.64717
2018-05-05 15:19:00	3590433799317662204	0.00000	12.00306	10.44438	6.33296	8.63058	4.12293	11.24511	38.77244	68.96679	23.24728	39.11200
2018-05-05 15:20:00	8630330696303481776	1.00000	10.52699	12.20640	11.08184	13.75425	11.70464	26.65964	3.69122	48.47191	56.23593	24.05342
2018-05-05 15:21:00	3590433799317662162	0.00000	14.25122	10.28877	11.94467	8.42559	9.26423	79.18720	81.82064	26.62308	81.36098	74.50024
2018-05-05 15:22:00	863033069630348131	0.00000	11.10673	10.30847	8.07319	5.33354	11.04243	23.25501	78.44149	9.75541	36.53635	43.85316
2018-05-05 15:23:00	359043379931766197	1.00000	7.24133	16.07999	12.28501	12.37763	8.32315	49.28232	34.74867	11.89677	50.95596	35.99704
2018-05-05 15:24:00	8630330696303482097	0.00000	10.27010	11.18483	7.28855	15.33778	8.48681	49.52656	71.73607	88.40962	18.79519	30.09524
2018-05-05 15:25:00	863033069630348529	0.00000	13.18560	8.09567	8.04952	7.55611	11.36780	4.43751	65.86338	61.45609	54.22883	86.61121
2018-05-05 15:26:00	359043379931766445	0.00000	13.08518	8.97294	10.52340	8.34543	10.38760	27.84228	59.46586	21.09066	82.71288	55.03777
2018-05-05 15:27:00	8630330696303481800	1.00000	10.47114	6.48942	12.00457	13.03113	15.03138	95.07232	37.19381	29.61063	88.32063	64.47642
2018-05-05 15:28:00	863033069630348792	0.00000	4.77174	4.26922	6.93073	12.78893	12.50403	50.56386	14.54898	61.67326	66.90286	59.70813
2018-05-05 15:29:00	863033069630348974	1.00000	13.50458	15.22524	8.62392	15.08694	8.92557	41.67487	70.46927	53.34554	93.29996	13.53544
2018-05-05 15:30:00	8630330696303481859	0.00000	9.14082	13.70695	10.81296	13.03730	8.42851	28.77054	10.65725	81.48698	4.83934	12.96367
2018-05-05 15:31:00	8630330696303481198	0.00000	7.23069	4.56413	10.16811	12.04099	7.58479	18.80707	7.46769	84.81973	74.23887	29.41383
