latitude	longitude	store_name	code	location	imei
51.39148	-0.29825	Surbiton	GB	Europe/London	359043379931766585
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	3590433799317662006
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661990
33.3213	130.94098	Hita	JP	Asia/Tokyo	8630330696303482220
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766775
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	359043379931766064
30.17746	-81.38758	Palm Valley	US	America/New_York	863033069630348958
33.92866	-6.90656	Temara	MA	Africa/Casablanca	359043379931766551
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766205
41.72059	-87.70172	Evergreen Park	US	America/Chicago	3590433799317662493
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	863033069630348065
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766817
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481164
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317661636
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481206
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662261
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481198
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661842
34.06635	-84.67837	Acworth	US	America/New_York	863033069630348883
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	3590433799317661727
19.21667	73.08333	Dombivli	IN	Asia/Kolkata	8630330696303482253
31.12406	-97.90308	Copperas Cove	US	America/Chicago	8630330696303481131
43.32686	-2.98884	Leioa	ES	Europe/Madrid	3590433799317661503
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481594
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766098
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481081
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303481404
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303482113
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348123
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661321
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481297
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481974
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	863033069630348446
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661123
42.58342	-71.8023	Fitchburg	US	America/New_York	3590433799317662162
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303481610
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303481321
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481685
43.32686	-2.98884	Leioa	ES	Europe/Madrid	3590433799317661073
50.23019	8.77155	Karben	DE	Europe/Berlin	863033069630348404
42.4251	-71.06616	Malden	US	America/New_York	8630330696303481529
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317662022
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317662063
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303482238
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	863033069630348586
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303481065
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317662022
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	8630330696303481313
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766841
23.0072	-82.4017	Boyeros	CU	America/Havana	863033069630348602
48.98994	2.1699	Herblay	FR	Europe/Paris	359043379931766155
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317662030
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	3590433799317661818
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	8630330696303481602
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317661834
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661230
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766239
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317662360
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348875
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661206
-3.74912	-73.25383	Iquitos	PE	America/Lima	8630330696303481164
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303481818
25.75728	75.37991	Deoli	IN	Asia/Kolkata	8630330696303481180
36.92574	14.72443	Ragusa	IT	Europe/Rome	863033069630348867
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317662295
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	8630330696303482469
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482311
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	8630330696303481875
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	8630330696303481040
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	3590433799317662212
44.31771	9.32241	Chiavari	IT	Europe/Rome	8630330696303481214
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662063
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348008
-32.45242	-71.23106	La Ligua	CL	America/Santiago	359043379931766759
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303481255
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661891
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	863033069630348388
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317662410
37.49223	15.07041	Catania	IT	Europe/Rome	863033069630348206
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348727
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317661297
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317662345
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	863033069630348784
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303481354
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	8630330696303482311
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661065
48.35149	8.96317	Hechingen	DE	Europe/Berlin	8630330696303481891
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661008
48	-4.1	Quimper	FR	Europe/Paris	359043379931766445
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766965
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	863033069630348115
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661651
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766601
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317662238
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303481669
21.34222	71.30633	Kundla	IN	Asia/Kolkata	3590433799317661057
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303481867
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	8630330696303481222
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481107
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661636
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	359043379931766593
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	359043379931766346
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	359043379931766635
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317661131
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481875
38.38479	-0.76773	Novelda	ES	Europe/Madrid	863033069630348412
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317662477
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481438
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766270
8.48714	-13.2356	Freetown	SL	Africa/Freetown	359043379931766635
-32.45242	-71.23106	La Ligua	CL	America/Santiago	863033069630348263
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	359043379931766361
48.8449	17.22635	Skalica	SK	Europe/Bratislava	863033069630348487
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303482162
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303482162
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	8630330696303482287
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303482287
54.39635	24.04142	Alytus	LT	Europe/Vilnius	359043379931766841
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	8630330696303481321
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303481859
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481529
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481479
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661602
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317662162
50.75767	-1.5443	Lymington	GB	Europe/London	8630330696303481388
11.86064	9.0027	Gaya	NG	Africa/Lagos	359043379931766825
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348016
51.30001	13.10984	Oschatz	DE	Europe/Berlin	359043379931766700
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303482162
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	863033069630348560
39.71734	-74.96933	Sicklerville	US	America/New_York	359043379931766247
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	863033069630348024
43.35071	46.10925	Gudermes	RU	Europe/Moscow	359043379931766882
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303482147
40.2737	-76.88442	Harrisburg	US	America/New_York	3590433799317661826
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317662261
49.28669	1.00288	Elbeuf	FR	Europe/Paris	359043379931766593
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766635
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661453
43.86682	-79.2663	Markham	CA	America/Toronto	863033069630348271
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317661412
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317662410
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	863033069630348776
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	8630330696303482055
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	863033069630348636
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661891
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	8630330696303481602
44.89784	8.86374	Tortona	IT	Europe/Rome	359043379931766452
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	3590433799317661297
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	359043379931766098
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	359043379931766924
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	863033069630348388
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	359043379931766031
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661156
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317661594
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	359043379931766486
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303482477
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348883
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481917
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303481040
42.16808	-88.42814	Huntley	US	America/Chicago	863033069630348230
25.49043	85.94001	Teghra	IN	Asia/Kolkata	3590433799317661370
41.54566	-71.29144	Middletown	US	America/New_York	8630330696303481800
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	8630330696303481081
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766080
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	8630330696303482170
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	3590433799317662220
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481081
48.21644	9.02596	Albstadt	DE	Europe/Berlin	3590433799317661214
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481529
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	8630330696303481479
-8.05389	-34.88111	Recife	BR	America/Recife	3590433799317661461
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	359043379931766551
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661016
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	8630330696303481834
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	863033069630348982
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348412
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303481271
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661867
36.06523	-119.01677	Porterville	US	America/Los_Angeles	3590433799317661784
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303481453
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661008
-54.8	-68.3	Ushuaia	AR	America/Argentina/Ushuaia	863033069630348818
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661263
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481461
3.02013	30.91105	Arua	UG	Africa/Kampala	863033069630348628
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303481602
32.35126	-95.30106	Tyler	US	America/Chicago	3590433799317661966
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481362
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661883
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481214
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303482451
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303481388
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	8630330696303481412
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303482139
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348065
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481255
50.82882	-0.32247	Lancing	GB	Europe/London	863033069630348479
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	3590433799317661735
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317662485
44.99012	-123.02621	Keizer	US	America/Los_Angeles	8630330696303481073
31.28092	74.85849	Patti	IN	Asia/Kolkata	3590433799317661453
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317661818
24.96334	10.18003	Ghat	LY	Africa/Tripoli	8630330696303482378
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481172
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	863033069630348289
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317661537
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348768
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303481545
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	863033069630348925
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	359043379931766064
42.52787	-70.92866	Peabody	US	America/New_York	359043379931766486
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	8630330696303482030
-0.71667	-48.52333	Soure	BR	America/Belem	863033069630348131
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	8630330696303481677
40.64621	-73.97069	Kensington	US	America/New_York	863033069630348255
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	3590433799317661388
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481206
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317661396
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348032
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317662238
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766841
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303482485
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	359043379931766999
48.78232	9.17702	Stuttgart	DE	Europe/Berlin	3590433799317661008
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348941
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317661420
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303482154
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	863033069630348933
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	863033069630348776
51.39323	0.47713	Strood	GB	Europe/London	8630330696303481347
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317661180
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303481487
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	863033069630348446
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	863033069630348735
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303481313
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303482493
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303481065
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317662006
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	3590433799317662261
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481602
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317662360
44.31771	9.32241	Chiavari	IT	Europe/Rome	359043379931766858
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303482451
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	3590433799317662352
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303482295
24.05979	77.40858	Leteri	IN	Asia/Kolkata	359043379931766437
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662337
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317662212
34.25628	-78.04471	Leland	US	America/New_York	8630330696303481503
40.24537	-75.64963	Pottstown	US	America/New_York	3590433799317661727
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303481842
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317662212
51.62907	-0.74934	High Wycombe	GB	Europe/London	3590433799317661941
52.41667	0.75	Thetford	GB	Europe/London	863033069630348388
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481768
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317662170
33.3213	130.94098	Hita	JP	Asia/Tokyo	8630330696303481826
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	863033069630348784
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	863033069630348586
8.88988	-79.62603	Veracruz	PA	America/Panama	3590433799317661503
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	8630330696303481354
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	359043379931766577
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661537
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482238
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	863033069630348750
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481545
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317662295
44.92801	4.8951	Valence	FR	Europe/Paris	359043379931766155
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303482170
42.52787	-70.92866	Peabody	US	America/New_York	3590433799317662204
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661388
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	8630330696303482311
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	863033069630348560
37.65639	126.835	Goyang-si	KR	Asia/Seoul	359043379931766346
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661800
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317662022
54.60528	18.34717	Reda	PL	Europe/Warsaw	863033069630348768
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303482147
14.53767	46.83187	Ataq	YE	Asia/Aden	8630330696303482246
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	8630330696303481586
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317661016
53.69786	-2.68758	Leyland	GB	Europe/London	8630330696303481636
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	3590433799317661404
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481776
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348792
27.52948	68.75915	Khairpur Mir’s	PK	Asia/Karachi	359043379931766627
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348214
42.97086	-82.42491	Port Huron	US	America/Detroit	8630330696303481511
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	8630330696303482089
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766700
41.66394	-83.55521	Toledo	US	America/New_York	8630330696303482329
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348198
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	863033069630348966
49.13645	8.91229	Eppingen	DE	Europe/Berlin	8630330696303481198
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317662048
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317662220
38.13708	41.00817	Silvan	TR	Europe/Istanbul	3590433799317661743
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766080
6.8485	3.64633	Shagamu	NG	Africa/Lagos	863033069630348834
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348032
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348628
32.52515	-93.75018	Shreveport	US	America/Chicago	863033069630348396
