ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.gm	p.system	p.android.packageinstaller	p.android.settings	p.android.externalstorage	p.android.gms	p.katana	p.browser.provider	p.dogalize	p.simulator	p.google	p.android.vending	p.inputmethod.latin	p.process.gapps	p.notifier	p.olauncher	p.gms.persistent	p.android.defcontainer
2018-05-05 11:48:00	3590433799317661396	1.00000	15.57747	5.80172	11.66556	7.98471	13.43003	7.42308	6.70349	52.50526	12.78427	61.29718	36.28198	44.23063	67.09913	88.96458	88.02383	37.19630	40.73131	67.81112	36.43173	40.61504
2018-05-05 11:49:00	8630330696303481040	0.00000	8.07311	10.62025	12.08282	14.20120	12.03335	15.52051	9.28564	30.23082	0.00069	42.48752	46.09651	26.52239	43.90509	80.18843	57.62921	33.92281	41.47936	56.49131	23.90568	73.82529
2018-05-05 11:50:00	8630330696303481297	1.00000	11.81130	8.20292	5.32013	11.68602	12.13004	13.24351	8.74408	37.20586	0.00127	40.23550	22.80830	39.83607	57.17222	89.90605	15.67491	51.88859	39.96456	52.05092	59.40410	81.72584
2018-05-05 11:51:00	8630330696303481503	0.00000	13.71446	15.12308	9.01375	13.74019	12.38268	13.29696	11.81029	48.96773	0.00278	39.07673	74.83100	42.96968	41.89007	53.53528	20.43271	13.51198	53.61731	7.45560	59.28271	27.53032
2018-05-05 11:52:00	8630330696303481859	0.00000	13.20091	12.50003	11.97582	11.58222	10.17851	15.04227	10.72042	49.46459	0.00063	33.99021	37.51848	39.17068	40.09548	58.30927	56.08437	78.03965	94.23752	26.61321	72.40995	9.84783
2018-05-05 11:53:00	3590433799317661198	0.00000	9.26323	12.14119	12.07135	13.58310	13.94493	11.34727	11.80554	55.11869	0.00174	61.69965	43.30018	49.84301	29.27099	12.59356	32.15388	74.61549	99.55143	91.43778	48.55816	37.33298
2018-05-05 11:54:00	359043379931766403	1.00000	7.53579	7.72546	9.12017	9.92847	13.66404	12.17148	12.54782	53.06292	0.16392	51.45964	55.20612	52.47289	66.56812	26.06670	61.79686	35.00042	7.44384	24.08505	66.82477	55.99060
2018-05-05 11:55:00	3590433799317662170	1.00000	7.37314	7.18030	7.25727	9.65319	11.40427	10.74462	12.44730	66.18511	0.43386	39.81822	69.14978	46.71775	67.74829	29.01273	40.12957	73.49557	89.34319	4.12698	45.77156	69.03686
2018-05-05 11:56:00	8630330696303482436	0.00000	11.77668	15.60516	11.53327	9.36256	12.34940	14.22883	9.55140	31.89177	0.00483	40.17787	40.58138	31.23679	35.21656	22.64556	4.80740	90.29346	83.86654	16.96829	28.78041	87.63960
2018-05-05 11:57:00	3590433799317661115	1.00000	8.61061	5.69055	7.99829	10.80808	13.94416	12.72597	10.96755	27.13096	0.59239	65.43178	57.30378	48.59510	76.33509	55.69056	0.02550	24.69254	84.01231	72.06622	53.66776	75.58133
2018-05-05 11:58:00	8630330696303482287	1.00000	13.51099	8.18835	8.11539	8.28443	13.20785	12.13708	8.56999	59.84248	0.03486	60.10285	65.81971	43.43788	47.59358	90.08901	45.21899	41.75769	59.29805	82.68156	44.38332	10.41442
2018-05-05 11:59:00	8630330696303481123	0.00000	11.51138	13.11115	8.18868	11.74028	9.49757	13.05577	11.13530	46.85450	0.00054	43.26722	58.65883	33.28540	56.63037	97.38872	3.33609	52.77268	62.43132	78.82471	46.39753	8.35941
2018-05-05 12:00:00	8630330696303481917	0.00000	7.08327	11.57502	6.61445	13.36923	8.26780	8.93688	19.08443	42.09363	0.60821	56.51650	42.83028	47.65503	40.24745	20.67421	46.22704	19.78102	28.74759	99.69409	86.33744	29.30327
2018-05-05 12:01:00	8630330696303481669	0.00000	10.35985	10.26813	6.04300	17.44153	14.14263	15.31368	12.48736	48.38952	0.02157	28.03874	40.04713	58.45721	64.76017	10.34941	88.59796	55.63415	43.46368	23.51115	25.83147	73.80998
2018-05-05 12:02:00	3590433799317661842	1.00000	9.72434	8.98254	6.03507	6.97377	10.42137	13.41150	10.33579	74.16138	0.16594	37.23540	60.90089	38.02180	81.01524	77.92663	2.93647	5.55318	34.60047	23.39743	6.09209	75.39221
2018-05-05 12:03:00	3590433799317661081	1.00000	9.19539	6.91301	6.77793	6.71440	10.53187	12.75135	11.40106	53.69259	1.36892	60.06288	59.75240	52.38120	14.37128	95.37652	98.76878	9.82812	99.51405	75.02984	62.27722	96.69951
2018-05-05 12:04:00	359043379931766452	0.00000	10.99997	14.48612	7.69343	11.28053	12.92229	12.28462	12.36272	54.70530	0.00530	47.33034	50.44625	51.73641	63.85524	21.14037	17.65933	64.64637	4.34270	81.53919	7.16387	0.70565
2018-05-05 12:05:00	359043379931766809	0.00000	9.83296	13.11978	8.12431	9.19996	9.92529	9.24004	11.21742	26.02725	0.00500	57.76668	40.07519	31.41793	51.89213	8.47430	81.78105	11.41746	9.39648	59.41663	46.22806	85.47629
2018-05-05 12:06:00	3590433799317661792	0.00000	10.16168	9.07051	7.81989	13.81067	13.01859	12.33636	15.65636	23.56332	0.00216	59.02446	43.45387	51.94594	68.98623	19.53627	21.66861	37.85967	92.24369	38.36142	75.71990	40.21796
2018-05-05 12:07:00	359043379931766023	1.00000	10.57739	9.71579	8.70699	8.56909	15.40723	13.65131	10.11906	28.87406	0.00777	48.62265	57.55623	52.27584	56.54523	71.77589	40.17445	81.54853	41.27437	28.24835	44.13334	83.30658
2018-05-05 12:08:00	8630330696303482410	0.00000	11.99583	14.77572	9.77586	14.05933	13.72754	14.55844	12.79170	47.60104	0.00270	38.48484	28.89351	39.75452	53.97353	22.20577	47.88678	91.76739	31.66471	42.02963	68.31795	48.65840
2018-05-05 12:09:00	359043379931766445	1.00000	8.73669	9.00262	8.23171	8.51783	10.80731	12.95305	16.52859	37.78884	3.45274	46.22767	45.06710	58.60074	43.22860	40.87954	26.10734	88.71590	66.67132	3.08185	30.59954	74.61321
2018-05-05 12:10:00	863033069630348636	0.00000	5.69833	10.43776	15.47799	14.61419	12.38099	13.72921	15.26127	37.94960	0.00385	61.83398	58.88270	61.47686	56.85682	6.54496	97.62608	67.60435	99.69041	33.04261	81.16859	23.82362
2018-05-05 12:11:00	3590433799317662493	0.00000	8.45146	10.35016	16.57976	15.78949	15.37808	13.66633	12.32817	62.27906	0.00052	56.25506	79.51880	0.00000	46.75102	72.37232	76.05350	82.04685	64.58145	45.81455	43.54763	15.66638
2018-05-05 12:12:00	3590433799317662279	0.00000	15.09922	9.68092	9.01098	15.35714	13.63300	12.14261	9.35479	37.25396	0.00885	65.69776	46.82007	65.64032	26.52980	14.40380	31.56493	19.51176	96.70668	50.81739	81.46731	68.22992
2018-05-05 12:13:00	3590433799317661297	1.00000	15.21679	10.30165	10.50535	14.28357	10.83465	8.68003	9.53048	45.67963	0.16131	37.96557	66.08952	33.85809	40.28809	68.38988	36.94258	40.18838	79.72355	23.22852	23.19788	64.51637
2018-05-05 12:14:00	8630330696303481826	1.00000	7.36172	7.22964	9.20702	7.68935	13.59384	13.77992	12.65321	56.85834	0.00610	50.70546	39.47252	36.10456	66.32644	82.86771	13.38675	93.70557	7.39026	0.55481	57.54486	40.86479
2018-05-05 12:15:00	8630330696303481164	0.00000	12.50372	12.58906	9.66399	13.49853	13.22460	15.68062	12.61434	54.52311	0.00571	52.26137	42.03579	41.83516	42.66697	82.20600	65.75507	62.53638	72.33489	59.53162	35.98134	83.30608
2018-05-05 12:16:00	3590433799317662469	0.00000	11.91789	13.36210	11.40353	14.14404	14.98331	14.38686	15.26677	47.41462	0.00254	38.75410	51.64350	42.84263	44.02309	5.98642	86.63895	60.90725	78.78972	24.87935	4.42080	15.29623
2018-05-05 12:17:00	863033069630348438	1.00000	9.92212	9.66212	7.66802	8.22825	12.04976	6.42933	11.60394	61.77095	0.04148	62.44998	55.50580	53.75597	55.20377	28.10092	52.90914	23.20451	89.10609	57.53908	28.77549	4.89346
2018-05-05 12:18:00	3590433799317661362	1.00000	11.87137	8.24540	8.44747	9.65737	13.16543	10.01131	7.24117	49.26941	0.04763	42.05315	32.47456	41.72343	73.76091	78.67994	72.13804	92.49372	41.22625	73.16956	1.12193	75.01079
2018-05-05 12:19:00	8630330696303481511	0.00000	12.47506	15.61953	9.21182	12.69226	10.59603	12.75853	13.70333	42.06849	0.00107	65.99134	52.93358	7.40523	51.48643	72.79250	55.46866	18.23131	34.52009	51.30611	75.56291	86.89496
2018-05-05 12:20:00	3590433799317662287	1.00000	9.02660	8.74602	8.85935	8.21945	12.37293	10.68283	11.93487	26.56756	0.02834	28.29178	40.05428	50.29746	43.13920	81.67155	70.45384	75.67421	69.05638	82.11222	84.93230	44.87633
2018-05-05 12:21:00	3590433799317661537	1.00000	9.97846	9.94756	7.42746	8.01184	13.28061	11.53316	15.61848	59.34328	1.01557	39.88822	34.10050	48.21039	63.31903	67.85908	40.10462	83.92308	17.73648	51.50692	97.41702	43.09626
2018-05-05 12:22:00	863033069630348404	0.00000	8.22929	9.83145	12.56555	17.25413	13.51987	13.98966	10.87186	47.51635	0.00056	37.15450	39.83994	34.65404	34.59037	56.83793	80.50243	90.80999	73.70507	65.95210	56.70171	49.74458
2018-05-05 12:23:00	863033069630348669	1.00000	13.15443	9.36548	8.72892	9.13660	14.07377	10.50897	10.43738	37.11528	0.05306	42.52037	33.20358	39.84483	68.26583	62.85894	77.25978	23.54715	22.64966	6.33393	52.35238	58.45592
2018-05-05 12:24:00	8630330696303481636	1.00000	15.73121	7.18617	7.59792	13.43278	9.57389	10.03673	6.74992	61.65190	0.61310	27.50600	55.07158	48.35748	56.41433	4.08773	77.67798	89.41418	2.12310	24.23964	1.87092	36.84006
2018-05-05 12:25:00	8630330696303481164	0.00000	6.98954	9.47983	14.17468	17.52793	12.52860	14.50087	11.86030	48.17487	0.00224	52.08351	53.71346	39.37985	53.92083	55.46287	22.34225	46.33992	32.90003	44.86314	96.79776	40.71180
2018-05-05 12:26:00	359043379931766601	1.00000	9.19266	6.51163	6.34206	5.26865	14.01006	10.92568	7.04969	71.62067	0.00466	65.91894	56.93260	54.14206	38.99783	0.18823	13.01033	24.26783	37.57218	62.82484	57.75128	37.05884
2018-05-05 12:27:00	3590433799317662170	1.00000	12.31397	5.08941	5.59934	13.29316	9.28060	9.20295	5.80637	44.63428	0.06265	41.55527	52.62610	54.20380	24.10414	0.41761	50.12256	19.85430	77.51589	4.76450	82.08225	13.04149
2018-05-05 12:28:00	863033069630348735	0.00000	11.57118	10.06532	15.68971	11.68789	12.50755	10.22270	11.70063	41.20309	0.00021	39.54170	54.26954	27.76353	29.32063	50.66241	0.98143	90.37301	85.01144	3.74692	52.27289	56.76739
2018-05-05 12:29:00	8630330696303482170	1.00000	8.73071	10.39465	10.00078	9.53448	15.73972	12.23088	12.53425	31.65590	0.00402	60.22679	73.81102	45.61885	54.74067	71.60885	17.94330	85.67910	64.78071	41.72601	86.43150	91.67758
2018-05-05 12:30:00	3590433799317661842	0.00000	13.57149	15.53072	8.72016	14.73869	15.04057	15.07672	10.75616	32.52818	0.02684	7.12906	33.31992	28.05977	60.39327	25.57251	55.95544	48.19434	35.77574	11.68151	40.76737	3.01771
2018-05-05 12:31:00	3590433799317661701	0.00000	10.27080	14.64488	9.44718	13.53356	7.63330	16.45993	15.31959	35.35708	0.00031	52.49575	10.20506	40.22128	23.60478	55.73777	41.56013	7.34635	80.30133	79.22819	44.60049	18.19740
2018-05-05 12:32:00	8630330696303481453	0.00000	13.94003	13.66464	11.33962	15.83762	13.40655	17.13372	13.88741	50.65275	0.00471	36.24707	44.74836	50.63820	40.61833	69.75504	30.48683	49.38485	51.70412	28.42520	93.67852	99.29874
2018-05-05 12:33:00	3590433799317662295	1.00000	10.27534	9.63604	9.33527	7.47468	9.64170	13.31562	12.35638	50.57185	0.18250	50.55840	63.57375	53.30373	53.05628	56.96204	85.59214	58.77775	43.69069	19.09113	83.87099	66.66312
2018-05-05 12:34:00	359043379931766122	1.00000	12.17270	11.95430	6.95279	10.53631	10.33480	7.26109	11.08536	53.49379	0.16862	44.59403	43.21106	30.38263	49.92065	70.04126	32.81843	14.94901	71.33608	31.37500	59.60427	3.84326
2018-05-05 12:35:00	359043379931766916	1.00000	9.49445	9.17640	5.51357	8.85701	12.33195	11.92336	13.51939	44.89235	5.34935	47.16389	61.32579	57.69701	11.25898	96.38061	73.82962	30.56408	23.94480	80.61120	26.70568	49.14310
2018-05-05 12:36:00	8630330696303481529	1.00000	8.21981	9.79106	8.44602	9.59821	13.29422	9.02848	12.74636	52.55644	0.05552	56.25250	54.75969	18.77774	64.34388	83.46412	69.06876	21.97781	97.13903	96.15392	40.68785	94.87390
2018-05-05 12:37:00	863033069630348016	0.00000	11.62175	11.70641	15.46420	15.50475	13.31155	15.96428	8.23410	68.09770	0.00052	33.33181	32.24150	38.37609	56.03498	63.57859	81.94797	79.30292	57.98085	3.58889	8.59102	31.51290
2018-05-05 12:38:00	863033069630348917	1.00000	7.96314	10.88378	7.81088	7.98398	13.34616	8.44550	13.05929	39.55993	0.03113	65.81655	42.06377	50.42568	55.79612	30.85662	76.55129	48.47402	39.57466	83.96064	26.90103	71.77598
2018-05-05 12:39:00	3590433799317661412	0.00000	8.26866	9.99929	11.21751	13.60759	13.51335	10.91815	12.04901	55.91218	0.00063	27.42694	92.05851	17.64248	48.90017	33.79144	79.80709	28.70999	31.36201	55.17045	73.60554	12.41376
2018-05-05 12:40:00	8630330696303481073	0.00000	11.26326	15.35975	6.08474	14.44886	14.28745	11.74897	13.87095	46.23334	0.01117	46.85177	38.32455	47.34231	60.96586	72.03401	15.86764	39.29814	20.77331	45.86387	77.06229	76.47266
2018-05-05 12:41:00	359043379931766189	1.00000	9.78527	7.94849	7.80234	8.04924	11.35500	11.04269	8.16974	38.82852	0.02911	68.89555	53.61135	55.03082	72.51596	65.73539	36.96413	3.00033	9.85964	7.85587	35.87879	70.82298
2018-05-05 12:42:00	8630330696303481602	0.00000	7.73600	11.15648	12.44223	11.82360	14.07893	11.39109	11.54883	39.77605	0.00385	25.10149	76.38813	36.19223	62.72829	47.82449	57.34837	4.87567	51.15036	69.77679	19.58457	62.32639
2018-05-05 12:43:00	8630330696303482261	1.00000	13.13831	7.58818	7.93026	5.78163	12.26148	8.62824	7.16878	40.35252	0.62629	60.26917	52.66404	27.05338	28.59720	88.04791	39.60872	19.24007	9.28804	23.33880	87.16147	9.09174
2018-05-05 12:44:00	863033069630348057	0.00000	12.94729	10.36845	7.34285	11.84567	11.94998	10.63898	11.54212	59.21503	0.01468	51.70944	46.83164	48.06554	63.35507	3.30040	96.61614	46.97119	20.14862	56.08885	7.51366	32.52575
2018-05-05 12:45:00	359043379931766254	1.00000	9.21654	11.17689	8.72265	8.42726	14.06291	9.10913	10.40670	45.24024	0.06899	71.63239	34.28308	18.06480	48.48283	28.52108	95.16414	5.77499	51.44367	73.41219	28.04345	66.17069
2018-05-05 12:46:00	359043379931766759	0.00000	9.27000	11.14380	10.92247	9.27008	13.80273	14.97889	16.13459	70.46921	0.05132	38.00327	30.55180	38.58440	29.29802	45.03493	89.88437	13.85947	32.99107	49.48180	14.98256	20.33626
2018-05-05 12:47:00	359043379931766957	1.00000	6.11217	6.66976	9.27089	8.83883	13.25530	15.40326	13.38026	46.68018	0.04525	30.17151	53.39021	40.82864	39.03143	40.23056	11.14689	8.10950	45.09778	29.88063	92.63618	1.38619
2018-05-05 12:48:00	863033069630348800	1.00000	9.56517	9.58051	7.46465	7.32835	14.62922	9.34030	12.10641	49.68317	0.05196	53.52917	62.30509	46.46120	55.02104	16.95769	96.68795	44.41262	31.96570	56.67703	1.29338	4.80339
2018-05-05 12:49:00	3590433799317661313	0.00000	5.14805	10.30268	11.83737	14.53421	10.85125	15.99939	13.02294	42.33624	0.00424	34.65949	53.56012	51.87311	70.63695	29.01477	20.56443	83.62195	63.11912	17.87438	67.24664	95.11052
2018-05-05 12:50:00	359043379931766569	0.00000	11.19118	13.67248	10.09481	14.22897	10.69439	14.28276	7.83893	40.05544	0.00117	47.46173	63.62231	47.93211	26.53168	75.72057	34.54970	37.44207	95.07180	57.99883	35.09166	93.65502
2018-05-05 12:51:00	863033069630348503	0.00000	6.96591	10.31428	15.71189	13.38052	12.48438	12.74745	13.01143	66.18966	0.01936	29.73491	40.61811	43.65786	43.19673	69.10909	21.61389	16.96222	37.17166	47.18641	95.88979	23.99314
2018-05-05 12:52:00	359043379931766916	0.00000	11.49986	8.55820	7.33162	10.45107	13.09877	7.98202	10.62658	36.21176	0.11687	33.59317	43.87786	60.04833	53.13384	34.21753	50.60321	9.58734	97.64007	27.75193	53.86680	57.39230
2018-05-05 12:53:00	863033069630348073	1.00000	12.95800	12.04073	12.27211	5.70773	13.05004	5.53069	9.96675	36.24651	0.58881	28.73749	24.93580	51.42461	27.40608	83.48281	43.72062	87.54497	62.23081	43.52391	94.12642	86.62079
2018-05-05 12:54:00	359043379931766627	1.00000	11.64232	8.99810	7.13079	10.52893	11.89931	12.51192	9.63469	53.12406	0.33058	28.88327	44.34729	27.80340	30.74184	16.35615	46.33066	92.77706	83.33084	60.38974	56.29959	12.76659
2018-05-05 12:55:00	863033069630348883	0.00000	11.12417	12.85606	16.39631	12.67125	14.89122	10.64914	13.89541	60.76106	0.00117	47.60148	74.35454	38.90157	22.23629	12.71077	54.47404	32.74720	70.91531	7.09052	94.05433	44.17678
2018-05-05 12:56:00	8630330696303482162	1.00000	8.73738	7.94985	8.89687	9.26270	14.34600	12.54305	13.22980	45.40227	0.04883	56.69313	56.72938	43.52057	63.37337	0.49909	8.70263	32.23936	66.86681	22.31496	96.71873	22.31963
2018-05-05 12:57:00	3590433799317662170	1.00000	13.23339	10.57182	11.11715	9.00202	14.70768	8.18959	14.07489	58.12861	0.59798	31.27951	59.39246	49.83500	39.97617	92.29590	28.21293	65.73813	56.10093	61.08314	23.32173	0.01754
2018-05-05 12:58:00	863033069630348404	1.00000	9.17152	7.42615	7.38285	8.22043	12.34811	15.17590	12.66797	35.72542	0.44010	53.58589	57.48948	52.58366	36.51424	4.99948	37.22283	64.29805	50.78578	24.23686	7.61302	51.43889
2018-05-05 12:59:00	8630330696303481255	1.00000	9.75854	8.12813	7.70592	7.19384	11.70529	11.24076	9.14064	40.10208	0.03045	44.41451	37.68383	46.21613	41.68151	64.42833	2.42535	50.56065	30.77266	95.61494	14.32334	49.99854
2018-05-05 13:00:00	3590433799317661198	1.00000	7.91971	8.35906	10.32555	6.83658	12.61589	12.08910	16.83838	64.20944	0.12929	21.25415	39.93974	52.06658	53.70477	48.45723	52.36557	42.92014	6.87515	59.25181	13.54612	93.29362
2018-05-05 13:01:00	863033069630348321	0.00000	13.56537	6.62796	6.71628	8.91257	14.38409	12.02459	7.16419	43.55991	0.10437	40.19532	34.65473	35.95896	61.74818	26.33235	15.72957	73.57439	86.94311	42.19812	76.48491	84.03818
2018-05-05 13:02:00	3590433799317661305	1.00000	9.52753	7.47642	7.85872	7.59561	12.71803	14.35552	10.06788	60.36279	0.11233	61.47193	62.32821	49.62436	71.98751	12.43573	38.17823	55.49633	93.76946	51.48027	67.70811	90.15199
2018-05-05 13:03:00	8630330696303482402	0.00000	12.53414	14.34827	8.92291	11.88120	10.32708	13.17072	13.27489	55.22029	0.00323	41.23326	41.05999	37.80276	79.62620	95.19793	27.44650	86.41424	83.74988	45.81934	58.74539	33.02008
2018-05-05 13:04:00	8630330696303481669	0.00000	10.10684	11.73517	9.15455	11.36103	11.00709	14.59146	14.14910	64.15814	0.00085	63.01631	56.02591	46.70625	42.62130	85.76814	72.37312	82.65621	31.87814	88.24375	40.47607	79.99529
2018-05-05 13:05:00	863033069630348859	1.00000	9.07346	9.23903	9.10599	9.87445	10.37171	13.69549	13.98478	41.39585	0.59551	58.21001	58.62318	37.11300	40.71979	82.71987	61.90931	30.66231	46.57757	72.85592	2.92952	96.33140
2018-05-05 13:06:00	8630330696303481644	1.00000	10.02567	8.32158	8.38179	6.14859	13.75655	9.77689	8.88546	24.21073	0.09902	60.55950	72.94618	55.70623	41.51661	73.40651	78.83980	27.03761	5.24408	93.66231	71.75557	46.19971
2018-05-05 13:07:00	3590433799317661701	1.00000	9.09715	8.08230	5.08247	9.88823	12.03325	11.36247	8.15772	46.56323	0.00306	57.31230	38.05352	42.53358	40.66362	81.71081	80.79199	34.55477	80.67370	77.81976	87.63731	86.70766
2018-05-05 13:08:00	8630330696303481222	0.00000	15.46416	14.81451	12.69843	13.62667	11.26737	13.52803	10.91693	61.96944	0.00060	64.12015	49.28024	41.54583	27.04337	96.99401	12.40651	10.59836	54.97100	84.90719	2.37225	41.48842
2018-05-05 13:09:00	3590433799317661420	1.00000	8.57900	11.33598	9.72815	9.68769	10.57375	9.25930	15.56817	60.80688	0.52934	44.76750	74.99443	39.53201	28.44364	3.36378	39.06072	90.68924	6.79464	85.36793	11.68646	18.59017
2018-05-05 13:10:00	359043379931766890	1.00000	9.00055	9.07890	9.53017	6.46321	11.21718	11.74502	14.81796	69.00926	0.12449	59.82961	92.04307	42.84824	26.05426	34.60511	15.47665	40.33727	28.98646	38.37135	2.09330	59.38799
2018-05-05 13:11:00	8630330696303481370	0.00000	12.31217	12.04638	7.68789	13.13789	12.12423	10.91838	12.61121	58.70532	0.00138	74.50965	49.37967	38.74193	48.23102	82.97169	37.24112	97.60539	35.49735	69.43221	14.68899	95.87308
2018-05-05 13:12:00	8630330696303481297	1.00000	14.01975	11.52058	12.19457	8.11643	12.80642	8.50169	12.28265	49.97110	0.01307	55.45011	54.96178	36.75831	58.73423	51.47698	61.54116	47.07541	66.52393	0.68472	26.40194	36.67140
2018-05-05 13:13:00	863033069630348172	1.00000	14.43995	9.01348	9.81550	11.03058	12.38161	8.60028	9.35619	30.69542	0.07319	14.69325	26.13269	43.23738	53.20785	62.44103	96.95973	61.32022	97.08269	75.19420	65.15666	83.45252
2018-05-05 13:14:00	3590433799317662196	0.00000	6.94860	10.01797	16.50206	13.07007	14.45238	10.94274	12.57989	42.73626	0.00339	45.86688	68.53446	48.56694	44.44932	79.03047	36.74427	56.24659	35.70976	27.93451	51.61820	47.67036
2018-05-05 13:15:00	3590433799317661347	1.00000	10.93851	8.58418	10.49090	7.25005	12.78101	4.25334	9.88294	58.20757	0.18827	59.39265	39.23276	34.77014	44.97940	51.35808	58.58777	41.32536	5.44443	23.17597	80.64649	34.82617
2018-05-05 13:16:00	8630330696303481909	1.00000	6.98007	7.57266	9.96324	9.64113	12.81153	10.30074	13.05174	40.80491	0.04218	39.16259	54.10136	49.51400	62.44253	0.90055	21.55518	29.66958	45.90414	93.52595	44.85919	76.08956
2018-05-05 13:17:00	8630330696303481289	0.00000	10.53122	12.07658	10.87474	14.81933	11.86673	16.10336	12.22303	40.27321	0.00081	43.09494	61.36905	51.56035	37.98112	4.68066	85.66571	11.01623	5.56484	63.22731	79.18262	30.24157
2018-05-05 13:18:00	8630330696303481834	1.00000	10.66697	8.65801	7.17172	8.51355	10.13137	15.05916	7.13398	58.90978	0.04309	35.78049	17.92083	74.45262	50.68891	60.95794	98.77237	78.21735	5.39730	95.12418	82.46380	61.30747
2018-05-05 13:19:00	3590433799317661057	1.00000	7.75578	9.12469	9.87450	11.57415	15.18846	12.02679	12.09671	34.56995	0.03792	40.64337	44.23832	28.24466	53.56794	5.59082	45.65845	74.28822	12.89908	81.16979	34.97725	86.62370
2018-05-05 13:20:00	359043379931766452	1.00000	9.36185	9.43912	8.57569	10.35358	14.82524	11.00192	10.58240	46.66828	0.00388	29.49074	67.13392	51.06161	63.62984	89.55839	78.48372	44.85468	26.77743	20.24969	3.88443	8.37536
